Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Study_Hours_per_Week,Stress_Level (1-10),Sleep_Hours_per_Night,Extracurricular,Avg_Exam_Score,Exam_Improvement,Study_Sleep_Ratio,Low_Score_Count,Overall_Avg_Score,Score_Variability,Attendance_Efficiency,Priority
96.27,93.8,88.17,65.81,57.07,84.80000000000001,50.9,27.0,5,8.5,1,90.985,-5.629999999999996,3.1395348837209305,0,73.425,17.859429722138387,76.26986600186974,1
79.8,46.45,93.3,55.98,66.18,81.4,81.12,22.2,8,5.8,1,69.875,46.85,3.76271186440678,1,70.73833333333333,17.65779648389534,88.64452798663325,1
77.32,57.62,46.48,81.24,65.42,53.8,61.11,6.8,9,8.8,0,52.05,-11.14,0.7640449438202247,1,60.945,11.859871415829094,78.82177961717538,2
60.2,61.22,94.91,67.58,86.12,3.8,89.3,23.0,4,5.6,1,78.065,33.69,4.035087719298246,0,67.155,33.67394586323379,111.5531561461794,1
62.74,44.14,45.51,78.98,50.77,9.9,95.43,5.7,5,4.7,0,44.825,1.3699999999999974,1.1875,2,54.12166666666667,29.88276788831093,86.26341515248113,2
93.96,66.94,68.37,53.25,88.87,41.0,70.8,14.3,9,4.4,0,67.655,1.4300000000000068,3.177777777777778,0,64.87166666666667,16.324834353421988,69.04179083297858,2
89.1,57.08,90.58,64.9,87.24,88.6,84.85,19.4,7,8.2,0,73.83,33.5,2.3373493975903616,0,78.875,14.195627143596017,88.52413019079687,1
93.42,95.62,40.43,53.74,60.84,65.5,73.51,17.8,6,7.0,0,68.025,-55.190000000000005,2.507042253521127,1,64.94,18.751058636781018,69.51402269321343,2
81.54,76.62,46.23,90.3,72.78,94.0,76.57,26.7,8,7.0,0,61.425,-30.390000000000008,3.76056338028169,1,76.08333333333333,16.886556388638468,93.30798789959935,1
66.8,94.22,48.84,58.89,77.41,93.6,94.49,18.7,10,6.9,0,71.53,-45.38,2.6714285714285717,1,77.90833333333335,19.97079809788949,116.6292415169661,1
73.67,50.4,65.79,61.94,74.48,82.6,93.01,12.4,2,4.4,1,58.095,15.390000000000008,2.7555555555555555,0,71.37,15.256977420183857,96.87796932265508,1
89.53,93.05,54.35,66.66,52.16,84.1,91.5,26.2,4,6.0,1,73.7,-38.7,4.295081967213115,0,73.63666666666667,18.370379056150878,82.24803604006107,1
87.48,98.0,90.12,90.38,81.01,65.19999999999999,79.72,7.2,3,7.6,0,94.06,-7.8799999999999955,0.9350649350649352,0,84.07166666666666,11.444007019687936,96.103871361073,0
91.41,67.92,99.67,70.37,74.31,47.2,96.24,23.2,8,8.9,1,83.795,31.75,2.577777777777777,0,75.95166666666667,19.4894426976932,83.08901287240639,0
82.25,70.46,96.31,85.78,53.71,67.4,81.74,8.4,3,6.9,1,83.38499999999999,25.85000000000001,1.2,0,75.89999999999999,15.116400365166305,92.27963525835864,0
77.55,53.42,80.19,98.39,92.94,40.4,54.66,12.4,1,7.0,0,66.805,26.77,1.7464788732394367,0,70.0,23.758972199992154,90.26434558349452,1
79.47,89.19,58.15,70.78,91.92,84.7,61.05,6.9,1,4.6,1,73.67,-31.04,1.468085106382979,0,75.965,14.645672056959352,95.58953064049328,1
53.38,78.94,71.03,96.7,58.69,95.9,96.37,16.0,6,4.8,1,74.985,-7.909999999999997,3.26530612244898,0,82.93833333333333,16.022326193991518,155.37342325465215,0
72.63,59.25,99.77,58.78,90.53,66.8,69.85,15.1,8,8.3,0,79.50999999999999,40.52,1.7976190476190474,0,74.16333333333334,17.06134304990866,102.11115700582864,1
64.23,62.45,79.3,50.4,68.13,28.6,53.32,15.5,1,5.2,0,70.875,16.849999999999994,2.9245283018867925,0,57.03333333333333,17.40416693400367,88.79547459650213,2
59.56,85.33,49.56,62.88,52.61,93.0,81.72,25.1,9,4.7,1,67.445,-35.77,5.229166666666667,1,70.85000000000001,18.26434997474588,118.95567494963063,2
64.26,81.53,56.55,87.23,71.11,17.6,69.98,16.1,8,7.7,0,69.03999999999999,-24.980000000000004,2.0641025641025643,0,64.00000000000001,25.066746099164927,99.59539371304078,2
91.89,79.57,40.26,61.39,55.54,28.0,67.33,9.7,9,8.5,0,59.91499999999999,-39.31,1.127906976744186,1,55.34833333333333,18.667496261327244,60.23324990024304,2
84.06,87.04,71.39,88.54,83.84,76.39999999999999,54.66,23.2,4,5.2,1,79.215,-15.650000000000006,4.377358490566038,0,76.97833333333334,12.740986487186412,91.57546197160758,1
61.8,72.28,79.32,71.04,95.61,69.1,93.12,14.5,7,7.1,0,75.8,7.039999999999992,2.0138888888888893,0,80.07833333333333,11.61827941937474,129.57659115426105,0
67.96,43.68,44.49,62.01,64.76,97.9,82.38,16.9,3,5.5,0,44.085,0.8100000000000023,3.017857142857143,2,65.87,21.27972368241656,96.92466156562683,2
89.2,40.99,95.23,91.72,58.62,54.0,88.12,12.9,6,8.7,1,68.11,54.24,1.465909090909091,1,71.44666666666667,23.02682406817464,80.09715994020927,1
54.37,47.59,79.8,65.8,55.24,25.4,61.09,20.6,1,7.0,1,63.695,32.209999999999994,2.901408450704225,1,55.81999999999999,18.416619668114997,102.66691189994482,2
61.94,68.33,44.31,74.58,54.15,72.2,93.62,16.4,8,6.9,1,56.32,-24.02,2.3428571428571425,1,67.865,17.148521510614263,109.56570875040362,2
76.67,44.16,65.47,85.68,68.51,38.3,64.65,10.0,6,4.6,0,54.815,21.31,2.127659574468085,1,61.12833333333333,17.306546064037928,79.7291422112082,2
66.87,72.25,88.65,54.94,77.86,13.3,66.85,11.3,6,6.2,0,80.45,16.400000000000006,1.7936507936507935,0,62.30833333333334,26.50022748330034,93.17830616619312,2
79.5,72.46,93.07,67.68,86.68,86.5,74.14,12.7,10,6.9,1,82.76499999999999,20.61,1.8142857142857145,0,80.08833333333332,10.00623888714769,100.74004192872115,1
57.87,58.43,84.57,86.31,77.84,66.7,99.95,18.1,2,5.2,0,71.5,26.139999999999997,3.415094339622642,0,78.96666666666665,14.826444842465326,136.4552733137492,0
51.79,58.78,67.85,57.97,95.89,78.5,63.06,27.6,3,6.5,0,63.315,9.069999999999991,4.181818181818183,0,70.34166666666667,14.596143897162246,135.82094355409666,2
80.75,74.34,92.94,60.91,51.15,23.9,65.19,13.7,8,6.3,0,83.64,18.599999999999994,2.140625,0,61.405,23.18677101279952,76.04334365325077,2
59.38,56.78,89.85,50.42,68.17,52.3,68.81,24.8,7,8.6,0,73.315,33.06999999999999,2.8505747126436787,0,64.38833333333334,14.705628060938665,108.43437745593354,2
71.28,60.44,97.0,93.57,84.14,5.0,65.14,26.7,2,5.3,1,78.72,36.56,4.944444444444445,0,67.54833333333333,34.0247959092581,94.76477740366629,1
96.94,91.74,96.73,78.64,74.32,74.3,97.83,20.5,8,8.1,1,94.235,4.990000000000009,2.5,0,85.59333333333335,11.086199829818453,88.29516539440206,0
66.8,93.65,75.4,71.45,68.0,23.2,71.78,20.3,9,7.3,0,84.525,-18.25,2.7432432432432434,0,67.24666666666667,23.42011243924048,100.66866267465072,1
54.64,58.95,77.02,69.11,80.06,35.8,80.69,17.5,6,4.5,1,67.985,18.069999999999997,3.804347826086957,0,66.93833333333333,17.326580062628246,122.5079306979014,1
54.91,79.47,40.68,61.07,67.52,18.0,52.81,22.4,4,6.8,0,60.075,-38.79,3.246376811594203,1,53.25833333333333,21.69347497904996,96.99204759303105,2
96.41,98.84,51.08,52.86,89.87,47.6,66.47,27.6,5,7.9,0,74.96000000000001,-47.760000000000005,3.45,0,67.78666666666668,21.73999233363864,70.31082529474814,2
57.48,60.56,51.73,83.37,97.15,14.7,84.48,18.9,7,5.1,0,56.145,-8.830000000000005,3.634615384615385,0,65.33166666666666,29.919178743185228,113.65982370679656,1
92.83,81.92,52.69,98.0,90.14,25.6,54.8,12.6,1,4.4,1,67.305,-29.230000000000004,2.8,0,67.19166666666668,27.51879969523865,72.38141405436463,2
59.05,54.13,60.34,96.9,98.37,49.0,71.22,8.2,7,5.6,1,57.235,6.210000000000001,1.4385964912280702,0,71.66000000000001,21.445718453807977,121.35478408128706,1
81.7,81.42,40.56,60.76,59.02,98.8,50.52,8.6,2,5.3,0,60.99,-40.86,1.5925925925925928,1,65.17999999999999,21.3193996163119,79.77968176254589,2
67.02,56.92,82.04,66.92,94.72,98.4,95.17,12.4,2,8.3,1,69.48,25.120000000000005,1.4761904761904765,0,82.36166666666666,17.087052895881918,122.89117676315529,0
93.29,68.44,47.94,69.59,50.43,23.700000000000003,91.43,18.9,5,8.5,1,58.19,-20.5,2.197674418604651,1,58.58833333333334,23.2112398778408,62.80237253010326,2
72.46,44.87,91.13,97.65,83.06,86.1,86.45,27.1,1,4.4,0,68.0,46.26,6.022222222222222,1,81.54333333333334,18.67298119387118,112.53565185389644,0
81.1,48.27,67.85,75.5,61.81,69.7,70.36,7.7,2,8.8,1,58.06,19.57999999999999,0.8651685393258427,1,65.58166666666666,9.562751521746586,80.86518701191945,2
92.57,47.43,51.37,84.23,99.17,21.1,69.05,15.2,4,8.2,0,49.4,3.9399999999999977,1.8313253012048196,1,62.05833333333334,28.01269599068727,67.0393576032552,2
91.91,40.22,51.17,76.32,68.68,55.9,91.88,8.4,4,7.3,0,45.695,10.950000000000005,1.1351351351351353,1,64.02833333333332,18.6905413690098,69.66416421861966,2
73.08,60.42,43.53,82.18,97.94,61.4,87.9,15.9,9,8.8,0,51.975,-16.89,1.7865168539325842,1,72.22833333333334,20.425525615431948,98.83461047254151,1
56.49,96.34,91.44,91.23,73.56,20.6,71.57,9.5,6,7.8,1,93.89,-4.900000000000006,1.2025316455696204,0,74.12333333333333,28.13421167665209,131.21496430046614,0
69.83,62.47,58.93,83.46,72.97,23.9,98.55,11.9,6,6.9,0,60.7,-3.539999999999999,1.7,0,66.71333333333334,25.474448898193398,95.5367797985584,1
89.05,46.4,56.81,75.38,68.19,20.1,56.93,17.9,2,6.7,1,51.605,10.410000000000004,2.6323529411764706,1,53.96833333333333,19.40054372090294,60.60452929066068,2
86.53,60.55,91.83,86.92,56.33,64.7,68.48,16.3,10,4.0,0,76.19,31.28,3.9756097560975614,0,71.46833333333333,14.535962873737216,82.59370545860781,1
55.26,71.31,66.56,63.29,81.93,19.1,62.85,15.0,6,7.0,1,68.935,-4.75,2.1126760563380285,0,60.84000000000001,21.63052287856214,110.09771986970686,2
90.78,78.63,79.92,88.3,90.89,76.5,53.69,27.8,7,4.8,0,79.275,1.2900000000000065,5.673469387755103,0,77.98833333333333,13.18749925750393,85.90915767055886,1
87.52,56.11,67.8,71.21,61.74,59.0,98.31,7.5,1,6.5,1,61.955,11.689999999999998,1.1363636363636365,0,69.02833333333334,15.389964803945029,78.87149603900062,1
92.13,93.05,72.78,57.57,95.8,21.3,79.27,21.7,6,4.2,0,82.91499999999999,-20.27,5.046511627906977,0,69.96166666666666,27.628933686747065,75.93798617895003,1
93.74,42.34,90.42,94.94,63.31,92.1,80.68,19.9,1,4.6,0,66.38,48.08,4.23404255319149,1,77.29833333333333,20.64795429737936,82.4603513263637,1
80.82,44.66,72.14,65.54,72.31,56.0,74.49,18.1,9,7.4,1,58.4,27.480000000000004,2.4133333333333336,1,64.19,11.709367190416398,79.42341004701807,2
79.98,65.21,79.92,77.23,86.99,1.4,56.35,10.7,8,4.5,1,72.565,14.710000000000008,2.3260869565217392,0,61.18333333333334,31.267121176511708,76.49829123947653,2
57.85,52.93,50.2,59.47,90.56,31.5,98.51,13.6,1,7.9,1,51.565,-2.729999999999997,1.7,0,63.86166666666666,25.635969587021023,110.3918179199078,2
97.35,68.61,42.18,75.72,50.93,80.1,81.63,6.3,10,4.7,1,55.395,-26.43,1.3125,1,66.52833333333332,16.353714460839367,68.33932545796952,2
66.29,79.58,53.89,78.77,98.63,88.9,76.9,7.0,6,7.4,0,66.735,-25.69,0.9333333333333332,0,79.445,14.949716719724156,119.84462211494944,1
79.55,87.98,42.12,70.51,55.98,16.1,77.46,12.0,4,4.9,0,65.05,-45.86000000000001,2.4,1,58.35833333333334,26.2491389700056,73.36056987219779,2
73.97,85.13,56.33,83.1,58.66,82.10000000000001,65.46,11.6,2,8.3,0,70.72999999999999,-28.8,1.380952380952381,0,71.79666666666667,13.142640018910456,97.06187193006171,2
77.21,51.53,46.02,52.03,56.87,54.3,96.8,5.1,5,8.3,0,48.775000000000006,-5.509999999999998,0.6071428571428571,1,59.59166666666667,18.580789452191382,77.18128049043735,2
85.77,61.94,56.32,63.08,93.11,25.3,95.57,11.6,3,6.9,0,59.13,-5.619999999999997,1.657142857142857,0,65.88666666666667,26.017157159587335,76.81784617776225,1
95.06,48.53,83.79,70.58,83.93,50.3,67.89,17.2,8,7.2,1,66.16,35.260000000000005,2.356164383561644,1,67.50333333333333,15.496117793391567,71.0112911143839,1
65.6,93.1,75.01,57.54,84.48,78.0,94.27,21.0,2,8.7,0,84.055,-18.08999999999999,2.3863636363636367,0,80.39999999999999,13.621343546067692,122.5609756097561,0
96.55,61.98,46.32,88.71,55.34,65.8,72.27,24.6,6,5.9,0,54.15,-15.659999999999997,4.1000000000000005,1,65.07,14.608257938577069,67.39513205592957,2
67.47,98.25,75.62,93.74,58.33,54.8,98.3,8.4,6,8.8,0,86.935,-22.629999999999995,0.9438202247191012,0,79.84,19.901757711317863,118.33407440343858,0
97.17,88.3,85.72,73.31,64.39,43.3,59.37,26.7,8,8.9,0,87.00999999999999,-2.5799999999999983,2.966666666666667,0,69.065,17.000459699666948,71.07646392919625,1
57.6,66.26,89.07,84.52,98.4,23.0,93.65,15.2,9,4.8,1,77.66499999999999,22.809999999999988,3.102040816326531,0,75.81666666666666,28.143786999383483,131.6261574074074,0
72.22,52.27,74.19,98.86,94.24,37.6,76.91,24.2,6,8.7,0,63.23,21.919999999999995,2.7500000000000004,0,72.34500000000001,23.735627861929416,100.1730822486846,1
59.88,98.13,60.34,68.41,55.5,58.2,59.33,25.9,10,7.8,0,79.235,-37.78999999999999,3.278481012658228,0,66.65166666666666,16.020059196727914,111.3087285682476,2
58.46,61.99,99.95,95.46,60.55,65.4,67.05,27.5,2,4.6,1,80.97,37.96,5.851063829787235,0,75.06666666666668,17.745492573232973,128.4068879005588,1
81.13,63.7,74.72,92.44,55.52,51.3,64.51,21.0,5,6.7,1,69.21000000000001,11.019999999999996,3.088235294117647,0,67.03166666666667,14.846928863124072,82.6225399564485,2
59.35,64.26,71.22,87.16,74.18,78.89999999999999,69.3,10.8,9,8.8,0,67.74000000000001,6.959999999999994,1.2134831460674158,0,74.17,8.02172799339394,124.97051390058972,1
98.88,90.67,66.64,55.86,79.99,15.1,85.29,22.6,8,7.4,1,78.655,-24.03,3.0133333333333336,0,65.59166666666668,27.81895714556293,66.33461434735709,1
70.72,43.49,54.53,52.78,98.71,48.4,84.93,25.6,9,5.2,0,49.010000000000005,11.04,4.830188679245284,1,63.806666666666665,22.45980468896973,90.22435897435898,2
97.09,77.36,73.7,67.85,98.78,36.8,78.57,19.5,1,4.1,1,75.53,-3.6599999999999966,4.642857142857143,0,72.17666666666666,20.238716033055724,74.3399594877605,1
58.35,96.54,41.27,76.71,56.48,78.1,52.69,16.4,10,5.2,1,68.905,-55.27,3.094339622641509,1,66.965,20.335081755429457,114.764353041988,2
88.93,41.3,54.38,82.7,67.56,70.4,68.08,8.3,1,5.2,1,47.84,13.080000000000004,1.5660377358490567,1,64.07000000000001,14.337189403784832,72.04542898909254,2
91.79,92.63,98.49,95.53,64.65,25.4,62.69,22.8,7,5.7,1,95.56,5.859999999999999,3.931034482758621,0,73.23166666666665,28.22812244317122,79.78174819333985,1
67.04,80.6,53.98,99.94,98.92,49.1,99.23,14.7,9,7.4,0,67.28999999999999,-26.62,1.96,0,80.295,23.4821257555614,119.7717780429594,0
85.32,51.96,52.74,99.49,77.74,90.4,85.15,28.2,8,5.4,1,52.35,0.7800000000000011,5.127272727272727,0,76.24666666666667,19.821575786669097,89.36552586341617,1
85.44,81.32,74.81,74.94,52.1,1.6,76.96,24.6,7,8.9,0,78.065,-6.509999999999991,2.7333333333333334,0,60.28833333333333,30.51948519661933,70.56218789013734,1
82.19,91.21,83.3,94.42,67.07,13.7,56.35,11.9,7,5.4,1,87.255,-7.909999999999997,2.163636363636364,0,67.675,30.183618570343747,82.33970069351503,1
61.71,76.09,79.13,51.03,98.34,95.5,69.17,6.9,7,6.4,0,77.61,3.039999999999992,1.0615384615384615,0,78.21000000000001,17.492717341796844,126.73796791443851,1
64.05,84.6,83.31,75.07,86.65,56.7,70.92,19.5,3,7.0,0,83.955,-1.289999999999992,2.746478873239437,0,76.20833333333333,11.311228786770544,118.9825657038772,1
88.88,87.82,60.27,68.01,90.56,61.4,83.1,16.1,8,5.6,0,74.045,-27.54999999999999,2.8245614035087727,0,75.19333333333333,13.58414320694046,84.6009600960096,1
92.48,88.64,56.5,82.29,50.85,85.0,55.28,8.9,10,7.5,0,72.57,-32.14,1.1710526315789476,0,69.76,17.25571789291886,75.4325259515571,2
66.14,88.52,40.36,83.78,63.62,79.6,99.5,16.7,10,6.5,1,64.44,-48.16,2.5303030303030303,1,75.89666666666666,21.004279246540847,114.75153714343313,1
65.32,41.34,60.13,67.16,64.06,82.6,56.6,15.8,4,4.6,1,50.735,18.79,3.361702127659575,1,61.98166666666666,13.525676939313117,94.88926311492142,2
72.64,93.73,89.59,80.39,64.62,77.69999999999999,83.94,19.2,6,8.4,0,91.66,-4.140000000000001,2.2588235294117647,0,81.66166666666666,10.21199572398396,112.41969530102789,0
86.03,95.05,72.52,88.33,74.12,43.0,61.51,14.2,2,7.2,0,83.785,-22.53,1.9452054794520548,0,72.42166666666667,18.72276412997468,84.18187453988918,1
99.9,77.82,53.58,71.38,53.93,9.7,71.42,19.8,10,6.2,0,65.69999999999999,-24.239999999999995,3.1428571428571432,0,56.305,24.91467980930118,56.36136136136136,2
60.4,49.56,92.91,80.44,84.57,66.8,83.34,17.4,8,7.4,0,71.235,43.35,2.32,1,76.27,15.596527818716575,126.27483443708608,1
84.97,95.44,76.83,89.16,74.28,38.0,89.56,25.6,5,5.6,1,86.13499999999999,-18.61,4.491228070175439,0,77.21166666666666,20.850953375485417,90.8693264289357,0
99.53,75.15,97.92,52.03,61.5,73.60000000000001,91.94,10.6,2,8.4,1,86.535,22.77,1.2470588235294118,0,75.35666666666667,17.454971402631017,75.71251548946717,0
53.56,54.86,77.39,66.17,99.87,26.6,86.43,20.2,9,4.6,0,66.125,22.53,4.297872340425532,0,68.55333333333334,25.813428030129334,127.9935275080906,1
53.02,76.57,56.78,94.54,98.03,75.5,61.55,15.3,8,6.6,1,66.675,-19.789999999999992,2.283582089552239,0,77.16166666666666,16.73165552677519,145.5331321513894,1
79.72,60.69,90.69,53.38,74.34,50.0,76.21,17.1,9,4.6,0,75.69,30.0,3.638297872340426,0,67.55166666666666,15.57183536602756,84.73615989295868,1
53.84,45.37,49.14,61.02,61.22,94.2,94.52,13.0,6,7.5,0,47.255,3.770000000000003,1.7105263157894737,2,67.57833333333333,21.68496660515452,125.51696384348688,2
62.47,41.73,73.13,87.94,79.64,16.7,62.07,29.1,7,8.2,1,57.42999999999999,31.4,3.5060240963855427,1,60.20166666666666,26.65143104350434,96.36892375006668,2
90.67,56.28,45.48,90.07,64.01,33.4,96.34,30.0,2,6.1,0,50.88,-10.800000000000004,4.838709677419355,1,64.26333333333332,24.75501296034132,70.87607073269363,1
97.25,87.18,66.41,52.49,75.25,33.5,82.47,22.5,10,6.8,1,76.795,-20.77000000000001,3.260869565217392,0,66.21666666666668,20.21916087939029,68.08911739503,1
96.5,70.54,79.32,96.79,73.3,60.1,66.8,8.3,10,7.5,1,74.93,8.779999999999987,1.092105263157895,0,74.47500000000001,12.679466471425368,77.17616580310882,1
80.9,88.79,58.16,55.28,93.3,3.8,94.7,14.2,7,6.6,1,73.475,-30.63000000000001,2.1194029850746268,0,65.67166666666667,35.02268203131603,81.17634940255459,1
80.3,67.93,66.72,69.3,60.56,19.6,50.36,5.8,9,5.1,1,67.325,-1.210000000000008,1.1153846153846154,0,55.745000000000005,19.03316237518085,69.42092154420922,2
81.44,84.18,64.52,82.43,53.58,64.5,78.74,13.8,1,8.1,1,74.35,-19.66000000000001,1.6829268292682928,0,71.325,12.258286585000372,87.57981335952849,1
60.1,80.9,81.91,93.14,58.1,69.7,73.46,6.9,3,5.7,1,81.405,1.009999999999991,1.1896551724137931,0,76.20166666666667,11.991874610196133,126.79145867997782,1
51.24,85.09,53.37,67.16,51.81,80.39999999999999,90.27,14.0,7,6.0,1,69.23,-31.72000000000001,2.295081967213115,0,71.35,16.439614350707863,139.24668227946916,1
94.29,68.67,75.56,85.56,60.91,88.10000000000001,72.67,25.4,4,5.2,1,72.11500000000001,6.890000000000001,4.79245283018868,0,75.24500000000002,10.267452946081615,79.80167568140844,1
60.16,61.11,53.85,91.72,64.75,75.9,65.64,16.1,3,4.9,1,57.48,-7.259999999999998,3.22,0,68.82833333333333,13.302317717851528,114.40879875886526,2
82.81,64.68,68.19,66.92,57.48,13.0,63.49,25.5,7,5.8,0,66.435,3.509999999999991,4.322033898305085,0,55.62666666666667,21.21150222560078,67.17385178923641,2
55.53,82.16,78.18,52.04,75.65,86.89999999999999,67.59,25.2,8,6.4,0,80.17,-3.9799999999999898,3.876923076923077,0,73.75333333333333,12.4591743974738,132.81709586409747,1
51.15,87.09,50.83,86.94,53.38,66.2,77.49,25.3,3,4.2,1,68.96000000000001,-36.260000000000005,5.883720930232559,0,70.32166666666667,16.078956952074552,137.48126425545783,1
87.76,66.4,79.39,51.48,65.17,63.0,83.3,27.9,8,7.7,0,72.89500000000001,12.989999999999997,3.5769230769230766,0,68.12333333333333,11.594913827479129,77.62458219386204,1
71.9,60.25,57.42,68.28,81.46,97.8,69.49,23.5,10,8.9,0,58.835,-2.8299999999999983,2.611111111111111,0,72.45,14.99795986126113,100.76495132127955,2
60.97,42.73,44.46,55.18,51.89,43.8,76.06,11.6,6,7.6,1,43.595,1.730000000000004,1.5064935064935066,2,52.35333333333333,12.635533493551696,85.86736646438139,2
52.08,60.28,68.78,55.02,93.31,71.9,72.83,27.7,10,6.8,1,64.53,8.5,4.0144927536231885,0,70.35333333333332,13.225680574800933,135.08704557091653,2
91.58,63.85,81.12,90.47,54.75,32.3,86.01,6.4,4,7.5,1,72.485,17.270000000000003,0.8421052631578948,0,68.08333333333333,22.21994029394919,74.34301521438451,1
80.18,62.13,76.94,67.91,99.46,45.2,82.71,15.1,6,6.5,0,69.535,14.809999999999995,2.287878787878788,0,72.39166666666667,18.57215056655169,90.28643884592998,1
96.48,80.5,70.97,88.88,91.42,39.7,51.01,27.8,5,7.9,0,75.735,-9.53,3.475,0,70.41333333333333,20.99593643224009,72.98231066887783,2
52.01,66.6,91.98,71.22,87.62,74.5,64.25,5.0,5,6.4,0,79.28999999999999,25.38000000000001,0.7692307692307693,0,76.02833333333332,11.330497635438029,146.1802217522271,1
92.81,57.38,80.19,66.65,81.96,43.7,87.36,18.4,10,5.9,1,68.785,22.809999999999995,3.0666666666666664,0,69.54,16.787820585174238,74.92727076823618,1
58.88,57.17,87.17,62.0,97.16,0.6,58.29,6.4,3,4.4,1,72.17,30.0,1.4222222222222225,0,60.39833333333334,33.64941450704108,102.57869112318842,2
67.16,48.73,50.7,57.97,78.72,0.6,72.04,12.4,6,5.6,0,49.715,1.970000000000006,2.1754385964912286,1,51.46,27.58185708033453,76.62298987492555,2
86.97,60.86,55.88,82.56,56.48,98.6,95.89,9.4,9,4.4,1,58.370000000000005,-4.979999999999997,2.088888888888889,0,75.045,19.793928109397587,86.28837530182821,1
75.2,55.59,72.31,90.42,61.4,92.6,67.69,8.8,9,8.4,1,63.95,16.72,1.035294117647059,0,73.335,15.187385225903764,97.51994680851062,1
51.9,49.72,94.18,57.88,86.47,56.900000000000006,94.92,12.0,9,8.3,0,71.95,44.46000000000001,1.4285714285714286,1,73.345,20.68617098450073,141.3198458574181,1
54.75,41.53,48.7,59.61,97.45,21.7,99.6,23.8,2,7.1,0,45.115,7.170000000000002,3.305555555555556,2,61.43166666666667,31.28653858557489,112.2039573820396,2
80.41,89.47,71.87,60.12,86.87,57.1,60.7,20.3,4,7.2,1,80.67,-17.599999999999994,2.780821917808219,0,71.02166666666668,14.22270215770079,88.32442067736187,1
83.12,80.07,94.32,84.3,52.18,78.0,96.22,5.0,10,7.6,1,87.195,14.25,0.6493506493506495,0,80.84833333333334,15.876272127507344,97.26700352903434,0
