id_student,code_module,code_presentation,avg_weekly_clicks,clicks_trend,active_weeks_ratio,has_vle_activity,prior_avg_score,num_of_prev_attempts,studied_credits,cluster,cluster_label
53632,DDD,2014J,12.166666666666666,14.2,1.0,1,83.09351392237508,2,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
53709,FFF,2013B,91.3157894736842,-64.72222222222223,1.0,1,80.82310604727893,0,60,0,High-Performing Low-Engagement Light-Workload Studier
53709,FFF,2014B,78.33333333333333,-79.64285714285714,1.0,1,79.89722048665348,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
54062,CCC,2014J,18.375,45.285714285714285,1.0,1,67.0136713048555,0,60,5,Struggling Low-Engagement Studier
54062,EEE,2013J,47.64516129032258,-47.16666666666666,1.0,1,81.69890373712832,0,30,0,High-Performing Low-Engagement Light-Workload Studier
54391,CCC,2014B,29.83333333333333,-23.8,1.0,1,60.51016773044382,0,60,5,Struggling Low-Engagement Studier
54810,DDD,2014B,21.666666666666668,5.818181818181817,1.0,1,79.66265725005518,0,60,0,High-Performing Low-Engagement Light-Workload Studier
54810,DDD,2014J,16.96153846153846,135.24,1.0,1,81.84181715753478,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
54867,FFF,2014B,86.28571428571429,-66.83333333333333,1.0,1,76.67992145311733,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
54882,FFF,2013J,22.63636363636364,-20.571428571428573,1.0,1,70.42785309341878,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
55013,FFF,2013J,37.75,10.93333333333333,1.0,1,67.86814970010681,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
55026,BBB,2013J,12.863636363636363,2.238095238095237,1.0,1,70.79329406976466,0,60,0,High-Performing Low-Engagement Light-Workload Studier
55104,AAA,2014J,44.84848484848485,-32.84375,1.0,1,70.40306930693069,0,60,0,High-Performing Low-Engagement Light-Workload Studier
55419,FFF,2013J,45.833333333333336,-53.8,1.0,1,73.56963273354695,0,90,0,High-Performing Low-Engagement Light-Workload Studier
55450,FFF,2013B,74.6875,-10.333333333333329,1.0,1,79.9946022494048,1,120,3,Average-Performing Low-Engagement Repeat-Attempter Studier
55968,BBB,2014B,28.9,-27.26315789473684,1.0,1,66.12782010157711,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
56637,FFF,2014J,147.02702702702703,-78.13888888888889,1.0,1,87.65057150774693,0,90,1,High-Performing Engaged Fading-Effort Studier
56667,FFF,2014J,56.86666666666667,591.5714285714286,1.0,1,68.13851864861911,2,120,4,Average-Performing Engaged Increasing-Effort Studier
56789,BBB,2013J,16.47826086956522,5.772727272727273,1.0,1,78.86951332980745,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
57079,BBB,2013J,27.714285714285715,-27.703703703703702,1.0,1,75.27094878977232,0,60,0,High-Performing Low-Engagement Light-Workload Studier
57227,DDD,2013J,41.91176470588236,-40.09090909090909,1.0,1,82.08241254624959,1,160,3,Average-Performing Low-Engagement Repeat-Attempter Studier
57285,BBB,2014J,47.16666666666666,-17.0,1.0,1,41.03096782914301,0,60,5,Struggling Low-Engagement Studier
57340,CCC,2014B,36.333333333333336,-22.06896551724138,1.0,1,67.96341719855525,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
57506,AAA,2013J,39.96969696969697,12.40625,1.0,1,71.78632740649908,0,60,0,High-Performing Low-Engagement Light-Workload Studier
57818,DDD,2013J,77.87179487179488,-78.89473684210526,1.0,1,90.2039726586901,0,60,0,High-Performing Low-Engagement Light-Workload Studier
57844,FFF,2013J,68.0,21.75,1.0,1,76.65233417131988,0,60,0,High-Performing Low-Engagement Light-Workload Studier
58071,AAA,2014J,96.0,-96.54054054054056,1.0,1,78.21973597359735,0,60,1,High-Performing Engaged Fading-Effort Studier
58089,BBB,2013B,25.5,-28.666666666666664,1.0,1,77.04768683274021,2,90,3,Average-Performing Low-Engagement Repeat-Attempter Studier
58316,AAA,2014J,35.0,-34.94444444444444,1.0,1,74.11973597359736,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
58549,FFF,2013B,82.7,-76.24137931034483,1.0,1,93.43964495374581,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
58617,DDD,2014B,36.26086956521739,-35.81818181818182,1.0,1,54.365330194462835,0,60,5,Struggling Low-Engagement Studier
58640,FFF,2013J,45.74358974358975,-45.92105263157895,1.0,1,68.15327512851083,0,90,0,High-Performing Low-Engagement Light-Workload Studier
58653,BBB,2014J,16.652173913043477,-15.318181818181817,1.0,1,40.464301162476346,1,120,5,Struggling Low-Engagement Studier
58731,DDD,2014J,13.615384615384617,5.833333333333334,1.0,1,60.00015049086812,1,110,3,Average-Performing Low-Engagement Repeat-Attempter Studier
58873,AAA,2013J,46.810810810810814,-47.083333333333336,1.0,1,71.91966073983242,0,60,0,High-Performing Low-Engagement Light-Workload Studier
58884,FFF,2014J,131.2,-126.35897435897436,1.0,1,90.4966092662847,0,90,1,High-Performing Engaged Fading-Effort Studier
59185,AAA,2013J,42.38461538461539,-32.64,1.0,1,70.68632740649909,0,60,0,High-Performing Low-Engagement Light-Workload Studier
59272,BBB,2014J,44.53125,-36.67741935483871,1.0,1,64.76787645309543,0,60,5,Struggling Low-Engagement Studier
59275,DDD,2013J,47.45454545454545,-3.799999999999997,1.0,1,60.190285486041034,0,60,5,Struggling Low-Engagement Studier
59370,DDD,2013J,52.74358974358975,-53.10526315789474,1.0,1,72.68730599202345,0,180,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
59541,CCC,2014B,110.25,-128.33333333333334,1.0,1,71.02033546088764,0,30,1,High-Performing Engaged Fading-Effort Studier
59725,BBB,2014B,31.814814814814813,-30.96153846153846,1.0,1,86.13436652005215,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
60135,DDD,2013B,91.66666666666669,-89.65517241379311,1.0,1,67.89624694207022,0,60,1,High-Performing Engaged Fading-Effort Studier
60162,GGG,2014J,47.75,-47.73333333333333,1.0,1,68.15800641311965,0,30,0,High-Performing Low-Engagement Light-Workload Studier
60405,GGG,2013J,28.4,-26.27586206896552,1.0,1,84.63967813718192,0,30,0,High-Performing Low-Engagement Light-Workload Studier
60416,BBB,2014B,138.41666666666666,-116.65714285714284,1.0,1,73.08624242192808,1,60,1,High-Performing Engaged Fading-Effort Studier
60519,FFF,2013B,213.2,-227.3571428571429,1.0,1,72.41126891607148,0,60,1,High-Performing Engaged Fading-Effort Studier
60809,CCC,2014J,71.97142857142858,-53.5,1.0,1,93.97566245360653,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
60809,EEE,2014J,67.27777777777777,-66.11428571428571,1.0,1,85.7405872327239,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
60830,BBB,2014B,42.65625,47.83870967741935,1.0,1,75.82339841015262,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
61227,CCC,2014J,122.15789473684212,-123.4054054054054,1.0,1,74.30192014530829,0,30,1,High-Performing Engaged Fading-Effort Studier
61236,CCC,2014J,36.142857142857146,-36.76923076923077,1.0,1,75.5410139145665,0,110,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
61352,BBB,2014J,25.857142857142858,15.333333333333332,1.0,1,65.73817247904839,2,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
61911,DDD,2014B,17.23076923076923,-16.88,1.0,1,77.94177150003678,0,180,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
62034,EEE,2014J,55.55882352941177,-55.18181818181818,1.0,1,86.98744964363186,0,60,0,High-Performing Low-Engagement Light-Workload Studier
62155,AAA,2013J,86.87179487179488,-88.13157894736842,1.0,1,74.96966073983242,0,60,1,High-Performing Engaged Fading-Effort Studier
62278,CCC,2014B,37.035714285714285,-37.37037037037037,1.0,1,62.40338924348128,0,40,5,Struggling Low-Engagement Studier
62487,AAA,2014J,25.296296296296298,23.57692307692308,1.0,1,74.41973597359735,0,60,0,High-Performing Low-Engagement Light-Workload Studier
62631,BBB,2013B,29.166666666666668,-27.705882352941178,1.0,1,79.1755295712591,0,60,0,High-Performing Low-Engagement Light-Workload Studier
62975,GGG,2013J,24.90909090909091,7.800000000000001,1.0,1,73.88618255168936,0,30,0,High-Performing Low-Engagement Light-Workload Studier
63015,DDD,2014J,23.133333333333333,-13.586206896551722,1.0,1,80.28348382420145,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
63044,BBB,2013J,28.875,-7.857142857142858,1.0,1,68.78316742081448,1,120,3,Average-Performing Low-Engagement Repeat-Attempter Studier
63112,EEE,2013J,94.3125,-86.0,1.0,1,86.65723707046165,0,60,1,High-Performing Engaged Fading-Effort Studier
63112,FFF,2014J,38.53846153846154,-24.416666666666664,1.0,1,65.24030911901082,0,60,5,Struggling Low-Engagement Studier
63165,AAA,2014J,25.33333333333333,-25.02857142857143,1.0,1,53.28640264026403,0,60,5,Struggling Low-Engagement Studier
63295,FFF,2013J,50.41666666666666,-51.56521739130435,1.0,1,72.10746569181373,0,150,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
63371,CCC,2014J,85.74358974358974,-82.86842105263158,1.0,1,79.47119816789224,0,30,0,High-Performing Low-Engagement Light-Workload Studier
63400,AAA,2013J,66.7560975609756,-62.275000000000006,1.0,1,70.46966073983242,0,60,0,High-Performing Low-Engagement Light-Workload Studier
63467,BBB,2014J,50.85714285714285,194.0,1.0,1,43.864301162476345,0,120,4,Average-Performing Engaged Increasing-Effort Studier
63566,DDD,2013J,39.74193548387097,-40.03333333333333,1.0,1,66.84682980154726,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
63721,BBB,2014B,28.55555555555556,-27.57692307692308,1.0,1,85.97113650539072,0,60,0,High-Performing Low-Engagement Light-Workload Studier
63827,DDD,2014J,9.818181818181818,-6.4,1.0,1,81.71141209284735,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
63856,DDD,2013J,24.743589743589745,-16.157894736842106,1.0,1,67.35873456345202,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
63949,GGG,2014J,22.73684210526316,-22.944444444444443,1.0,1,79.93579292904533,0,30,0,High-Performing Low-Engagement Light-Workload Studier
64275,BBB,2014B,12.4375,9.133333333333333,1.0,1,77.86395396570818,2,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
64296,CCC,2014B,52.75,114.8181818181818,1.0,1,65.51016773044381,0,60,5,Struggling Low-Engagement Studier
64296,EEE,2014B,50.5,-54.0,1.0,1,89.37289088863892,0,60,0,High-Performing Low-Engagement Light-Workload Studier
64388,FFF,2013J,120.94736842105264,-117.02702702702705,1.0,1,68.02849743784549,0,120,1,High-Performing Engaged Fading-Effort Studier
64427,FFF,2014J,156.66666666666666,-98.4,1.0,1,83.15030395122938,0,60,1,High-Performing Engaged Fading-Effort Studier
64450,DDD,2014B,89.91891891891892,-86.25,1.0,1,47.146473500015766,1,120,3,Average-Performing Low-Engagement Repeat-Attempter Studier
64767,DDD,2014B,11.444444444444445,-6.8235294117647065,1.0,1,72.5813286250276,0,60,0,High-Performing Low-Engagement Light-Workload Studier
64901,GGG,2014B,33.08,-33.416666666666664,1.0,1,64.31366960131005,0,30,5,Struggling Low-Engagement Studier
65002,AAA,2013J,21.375,-23.285714285714285,1.0,1,67.71581851624771,0,60,0,High-Performing Low-Engagement Light-Workload Studier
65002,AAA,2014J,2.5,-1.0,1.0,1,67.2993399339934,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
65656,FFF,2013B,49.333333333333336,-46.62857142857143,1.0,1,74.8083408411917,0,150,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
66047,DDD,2013J,8.666666666666666,-4.4,1.0,1,69.59447527749748,4,90,3,Average-Performing Low-Engagement Repeat-Attempter Studier
66254,CCC,2014B,76.75,-78.55555555555556,1.0,1,67.73950035459238,0,30,0,High-Performing Low-Engagement Light-Workload Studier
66451,FFF,2013J,72.5625,-74.2,1.0,1,77.1247968937826,0,60,0,High-Performing Low-Engagement Light-Workload Studier
66577,DDD,2013J,15.88888888888889,-15.625,1.0,1,78.86482509249916,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
66579,DDD,2013B,42.5625,-34.733333333333334,1.0,1,74.92255110252697,0,60,0,High-Performing Low-Engagement Light-Workload Studier
66713,EEE,2013J,52.85714285714285,-52.35294117647059,1.0,1,81.11557040379498,0,60,0,High-Performing Low-Engagement Light-Workload Studier
66892,FFF,2014J,47.0,24.5,1.0,1,78.72092735703245,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
67182,GGG,2013J,17.7,87.6842105263158,1.0,1,74.5908686133724,0,30,0,High-Performing Low-Engagement Light-Workload Studier
67471,DDD,2013J,35.903225806451616,-36.06666666666667,1.0,1,68.55159170630917,2,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
67505,DDD,2013J,54.17391304347826,-54.54545454545455,1.0,1,60.481952152707706,1,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
67539,EEE,2014J,39.94444444444444,-34.91428571428571,1.0,1,75.57392056605723,0,60,0,High-Performing Low-Engagement Light-Workload Studier
67602,DDD,2013B,24.90625,-23.64516129032258,1.0,1,52.30089227766937,1,60,5,Struggling Low-Engagement Studier
67685,EEE,2014J,54.85714285714285,-55.170731707317074,1.0,1,78.9905872327239,0,180,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
67781,DDD,2014B,47.86486486486486,-35.833333333333336,1.0,1,70.92980683334909,0,60,0,High-Performing Low-Engagement Light-Workload Studier
67785,DDD,2013B,45.03333333333333,-41.41379310344828,1.0,1,73.46978289685616,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
67986,FFF,2014B,66.0,-64.44444444444444,1.0,1,74.33996072655867,0,60,0,High-Performing Low-Engagement Light-Workload Studier
68011,DDD,2013J,32.72727272727273,-1.8999999999999984,1.0,1,72.79723763874874,0,180,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
68107,FFF,2013J,128.93939393939394,-128.84375,1.0,1,87.00349157872728,0,60,1,High-Performing Engaged Fading-Effort Studier
68208,FFF,2013B,207.41666666666663,-212.3142857142857,1.0,1,63.336311019161876,2,270,3,Average-Performing Low-Engagement Repeat-Attempter Studier
68376,DDD,2013J,35.0,-27.9,1.0,1,79.68241254624958,0,60,0,High-Performing Low-Engagement Light-Workload Studier
68417,DDD,2014J,37.35294117647059,-15.81818181818182,1.0,1,83.48070604642368,0,60,0,High-Performing Low-Engagement Light-Workload Studier
68556,BBB,2013J,16.333333333333332,-7.600000000000001,1.0,1,73.68729260935143,0,60,0,High-Performing Low-Engagement Light-Workload Studier
69346,FFF,2013J,182.25,106.0,1.0,1,78.7130884890313,0,90,4,Average-Performing Engaged Increasing-Effort Studier
69439,FFF,2014J,41.85714285714285,-11.5,1.0,1,66.24030911901082,0,90,5,Struggling Low-Engagement Studier
69491,DDD,2013B,13.814814814814817,-5.0,1.0,1,68.33357863892716,4,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
69494,CCC,2014B,100.16666666666669,41.8,1.0,1,71.02033546088764,0,80,0,High-Performing Low-Engagement Light-Workload Studier
69494,CCC,2014J,53.629629629629626,-53.61538461538461,1.0,1,31.801920145308294,1,150,5,Struggling Low-Engagement Studier
69703,CCC,2014B,22.41935483870968,8.866666666666667,1.0,1,77.22129193261095,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
70011,AAA,2014J,159.9,-156.82051282051282,1.0,1,74.51973597359736,0,60,1,High-Performing Engaged Fading-Effort Studier
70214,CCC,2014J,52.71428571428572,-47.5,1.0,1,75.5410139145665,0,90,0,High-Performing Low-Engagement Light-Workload Studier
70214,EEE,2013J,89.71428571428571,-66.61764705882354,1.0,1,62.115570403794976,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
70381,CCC,2014B,26.964285714285715,-26.925925925925927,1.0,1,66.5843871707062,0,30,0,High-Performing Low-Engagement Light-Workload Studier
70464,AAA,2013J,37.60714285714285,-33.81481481481482,1.0,1,61.51966073983241,0,60,5,Struggling Low-Engagement Studier
70495,CCC,2014J,56.54285714285714,-57.1764705882353,1.0,1,85.48250769170177,0,60,0,High-Performing Low-Engagement Light-Workload Studier
70495,FFF,2013J,142.51351351351352,-136.19444444444446,1.0,1,85.10783561432132,0,60,1,High-Performing Engaged Fading-Effort Studier
70537,EEE,2014B,71.58823529411765,-72.72727272727273,1.0,1,81.51977877765279,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
70569,BBB,2014J,36.42307692307692,-36.84,1.0,1,40.56430116247635,3,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
70608,BBB,2013B,12.272727272727272,-9.714285714285714,1.0,1,80.23983916439433,0,240,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
70771,CCC,2014B,36.2,-44.0,1.0,1,71.02033546088764,0,60,0,High-Performing Low-Engagement Light-Workload Studier
70827,EEE,2014J,33.625,-24.714285714285715,1.0,1,82.46234893089557,0,210,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
71159,FFF,2014J,141.51351351351352,-108.44444444444446,1.0,1,64.04621544714087,0,60,1,High-Performing Engaged Fading-Effort Studier
71209,DDD,2013J,15.09375,-14.548387096774194,1.0,1,65.01349646821393,0,60,5,Struggling Low-Engagement Studier
71252,FFF,2013J,79.6,781.5,1.0,1,80.7873900876258,0,60,4,Average-Performing Engaged Increasing-Effort Studier
71361,AAA,2013J,62.891891891891895,26.833333333333336,1.0,1,80.10299407316575,0,60,0,High-Performing Low-Engagement Light-Workload Studier
71504,BBB,2014J,40.34615384615385,180.6,1.0,1,87.39763449580968,0,120,4,Average-Performing Engaged Increasing-Effort Studier
71578,FFF,2013B,68.34782608695652,-67.27272727272727,1.0,1,79.21488422344879,0,60,0,High-Performing Low-Engagement Light-Workload Studier
71676,DDD,2014J,30.77142857142857,-28.58823529411765,1.0,1,68.73348382420146,0,60,0,High-Performing Low-Engagement Light-Workload Studier
71723,CCC,2014J,25.57894736842105,-25.944444444444443,1.0,1,68.12486944957996,0,30,0,High-Performing Low-Engagement Light-Workload Studier
71723,DDD,2014B,16.733333333333334,-16.857142857142858,1.0,1,63.60843816670345,0,60,5,Struggling Low-Engagement Studier
72114,FFF,2014B,119.44444444444444,-104.34285714285714,1.0,1,79.921023997957,1,120,1,High-Performing Engaged Fading-Effort Studier
72400,BBB,2014B,18.26086956521739,3.90909090909091,1.0,1,79.65666089234654,0,120,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
72609,CCC,2014J,151.85714285714286,-149.41463414634146,1.0,1,65.67566245360653,0,120,1,High-Performing Engaged Fading-Effort Studier
72693,FFF,2013B,64.82857142857142,-60.55882352941177,1.0,1,76.6601265554774,0,140,2,Average-Performing Moderately-Engaged Heavy-Workload Studier
72864,FFF,2013J,71.15,-72.78947368421052,1.0,1,80.1714263217406,2,60,3,Average-Performing Low-Engagement Repeat-Attempter Studier
